id,name,category,round,round_name,index,played_at,status,score,winner,duration_minutes,players,competition_source,season_year,tournament_name,court,category_enc,round_name_enc,court_enc,source_enc,winner_enc,duration_filled,month,cluster_kmeans,cluster_dbscan
6540,Salazar/Calvo - Eugenio/Sainz,women,8,Round of 16,2,2025-11-06,finished,"[{'team_1': '6', 'team_2': '0'}, {'team_1': '6', 'team_2': '2'}]",team_1,72.0,"{'team_1': [{'id': 424, 'self': '/api/players/424', 'name': 'Alejandra Salazar Bengoechea', 'side': None, 'connections': {'pair': '/api/pairs/424-469'}}, {'id': 469, 'self': '/api/players/469', 'name': 'Martina Calvo Santamaria', 'side': None, 'connections': {'pair': '/api/pairs/424-469'}}], 'team_2': [{'id': 409, 'self': '/api/players/409', 'name': 'Raquel Eugenio Barrera', 'side': None, 'connections': {'pair': '/api/pairs/409-400'}}, {'id': 400, 'self': '/api/players/400', 'name': 'Lucia Sainz Pelegri', 'side': None, 'connections': {'pair': '/api/pairs/409-400'}}]}",FIP,2026,Season 5,C2 Burgan Bank,1,2,6,0,1,72.0,11,1,3
6541,Velasco/Barrera - Araujo/Ustero,women,8,Round of 16,3,2025-11-06,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '3', 'team_2': '6'}]",team_2,79.0,"{'team_1': [{'id': 415, 'self': '/api/players/415', 'name': 'Jimena Velasco Postiguillo', 'side': None, 'connections': {'pair': '/api/pairs/415-436'}}, {'id': 436, 'self': '/api/players/436', 'name': 'Marta Barrera De La Fuente', 'side': None, 'connections': {'pair': '/api/pairs/415-436'}}], 'team_2': [{'id': 411, 'self': '/api/players/411', 'name': 'Sofia Araujo', 'side': None, 'connections': {'pair': '/api/pairs/411-410'}}, {'id': 410, 'self': '/api/players/410', 'name': 'Andrea Ustero Prieto', 'side': None, 'connections': {'pair': '/api/pairs/411-410'}}]}",FIP,2026,Season 5,C1 Alghanim,1,2,5,0,0,79.0,11,1,0
6542,Fernandez/Gonzalez - Eulalia/Canovas,women,8,Round of 16,4,2025-11-06,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '7', 'team_2': '6(6)'}]",team_1,109.0,"{'team_1': [{'id': 412, 'self': '/api/players/412', 'name': 'Claudia Fernandez Sanchez', 'side': None, 'connections': {'pair': '/api/pairs/412-413'}}, {'id': 413, 'self': '/api/players/413', 'name': 'Beatriz Gonzalez Fernandez', 'side': None, 'connections': {'pair': '/api/pairs/412-413'}}], 'team_2': [{'id': 426, 'self': '/api/players/426', 'name': 'Maria Eulalia Rodriguez Abajo', 'side': None, 'connections': {'pair': '/api/pairs/426-414'}}, {'id': 414, 'self': '/api/players/414', 'name': 'Noa Canovas Paredes', 'side': None, 'connections': {'pair': '/api/pairs/426-414'}}]}",FIP,2026,Season 5,C1 Alghanim,1,2,5,0,1,109.0,11,1,3
6543,Navarro/Aguilar - Ortega/Icardo,women,8,Round of 16,5,2025-11-06,finished,"[{'team_1': '0', 'team_2': '6'}, {'team_1': '1', 'team_2': '6'}]",team_2,44.0,"{'team_1': [{'id': 421, 'self': '/api/players/421', 'name': 'Teresa Navarro lopez-Barajas', 'side': None, 'connections': {'pair': '/api/pairs/421-462'}}, {'id': 462, 'self': '/api/players/462', 'name': 'Noemi Aguilar Carrillo', 'side': None, 'connections': {'pair': '/api/pairs/421-462'}}], 'team_2': [{'id': 422, 'self': '/api/players/422', 'name': 'Marta Ortega Gallego', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}, {'id': 423, 'self': '/api/players/423', 'name': 'Tamara Icardo Alcorisa', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}]}",FIP,2026,Season 5,C2 Burgan Bank,1,2,6,0,0,44.0,11,1,0
6544,Virseda/Guinart - Martinez/Orsi,women,8,Round of 16,6,2025-11-06,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '1'}]",team_1,72.0,"{'team_1': [{'id': 497, 'self': '/api/players/497', 'name': 'Veronica Virseda', 'side': None, 'connections': {'pair': '/api/pairs/497-429'}}, {'id': 429, 'self': '/api/players/429', 'name': 'Marina Guinart España', 'side': None, 'connections': {'pair': '/api/pairs/497-429'}}], 'team_2': [{'id': 393, 'self': '/api/players/393', 'name': 'Araceli Martinez', 'side': None, 'connections': {'pair': '/api/pairs/393-404'}}, {'id': 404, 'self': '/api/players/404', 'name': 'Carolina Orsi', 'side': None, 'connections': {'pair': '/api/pairs/393-404'}}]}",FIP,2026,Season 5,C3 Kdd,1,2,7,0,1,72.0,11,1,3
6545,Fassio/Llaguno - Sanchez/Josemaria,women,8,Round of 16,7,2025-11-06,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '5', 'team_2': '7'}, {'team_1': '3', 'team_2': '6'}]",team_2,129.0,"{'team_1': [{'id': 440, 'self': '/api/players/440', 'name': 'Martina Fassio Goyeneche', 'side': None, 'connections': {'pair': '/api/pairs/440-401'}}, {'id': 401, 'self': '/api/players/401', 'name': 'Patricia Llaguno Zielinski', 'side': None, 'connections': {'pair': '/api/pairs/440-401'}}], 'team_2': [{'id': 388, 'self': '/api/players/388', 'name': 'Ariana Sanchez Fallada', 'side': None, 'connections': {'pair': '/api/pairs/388-389'}}, {'id': 389, 'self': '/api/players/389', 'name': 'Paula Josemaria Martin', 'side': None, 'connections': {'pair': '/api/pairs/388-389'}}]}",FIP,2026,Season 5,Cc Bnk,1,2,17,0,0,129.0,11,1,0
6465,Alfonso/Gutierrez - Cassetta/Luis,men,16,Round of 32,6,2025-11-05,finished,"[{'team_1': '6(7)', 'team_2': '7'}, {'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '1'}]",team_1,114.0,"{'team_1': [{'id': 18, 'self': '/api/players/18', 'name': 'Gonzalo Alfonso', 'side': 'backhand', 'connections': {'pair': '/api/pairs/18-96'}}, {'id': 96, 'self': '/api/players/96', 'name': 'Sanyo Gutierrez', 'side': 'drive', 'connections': {'pair': '/api/pairs/18-96'}}], 'team_2': [{'id': 232, 'self': '/api/players/232', 'name': 'Marco Cassetta', 'side': 'backhand', 'connections': {'pair': '/api/pairs/232-233'}}, {'id': 233, 'self': '/api/players/233', 'name': 'Jose Luis Gonzalez', 'side': 'drive', 'connections': {'pair': '/api/pairs/232-233'}}]}",FIP,2026,Season 5,C3 Kdd,0,3,7,0,1,114.0,11,1,1
6466,Torre/Cepero - Yanguas/Nieto,men,16,Round of 32,7,2025-11-05,finished,"[{'team_1': '1', 'team_2': '6'}, {'team_1': '6(3)', 'team_2': '7'}]",team_2,88.0,"{'team_1': [{'id': 64, 'self': '/api/players/64', 'name': 'Agustin Torre', 'side': 'backhand', 'connections': {'pair': '/api/pairs/64-113'}}, {'id': 113, 'self': '/api/players/113', 'name': 'Alvaro Cepero', 'side': 'drive', 'connections': {'pair': '/api/pairs/64-113'}}], 'team_2': [{'id': 89, 'self': '/api/players/89', 'name': 'Miguel Yanguas', 'side': 'drive', 'connections': {'pair': '/api/pairs/89-90'}}, {'id': 90, 'self': '/api/players/90', 'name': 'Jorge Nieto', 'side': 'backhand', 'connections': {'pair': '/api/pairs/89-90'}}]}",FIP,2026,Season 5,Cc Bnk,0,3,17,0,0,88.0,11,1,2
6469,Tello/Alonso - Zamora/Mendez,men,16,Round of 32,10,2025-11-05,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '6', 'team_2': '4'}]",team_1,77.0,"{'team_1': [{'id': 94, 'self': '/api/players/94', 'name': 'Juan Tello', 'side': 'backhand', 'connections': {'pair': '/api/pairs/94-101'}}, {'id': 101, 'self': '/api/players/101', 'name': 'Edu Alonso', 'side': 'drive', 'connections': {'pair': '/api/pairs/94-101'}}], 'team_2': [{'id': 181, 'self': '/api/players/181', 'name': 'Juan Zamora Perez', 'side': None, 'connections': {'pair': '/api/pairs/181-204'}}, {'id': 204, 'self': '/api/players/204', 'name': 'Rafael Mendez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/181-204'}}]}",FIP,2026,Season 5,C1 Alghanim,0,3,5,0,1,77.0,11,1,1
6470,Antonio/Ruiz - Sanz/Navarro,men,16,Round of 32,11,2025-11-05,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,71.0,"{'team_1': [{'id': 110, 'self': '/api/players/110', 'name': 'Jose Antonio Diestro', 'side': 'drive', 'connections': {'pair': '/api/pairs/110-68'}}, {'id': 68, 'self': '/api/players/68', 'name': 'Victor Ruiz', 'side': 'backhand', 'connections': {'pair': '/api/pairs/110-68'}}], 'team_2': [{'id': 79, 'self': '/api/players/79', 'name': 'Jon Sanz', 'side': 'drive', 'connections': {'pair': '/api/pairs/79-77'}}, {'id': 77, 'self': '/api/players/77', 'name': 'Francisco Navarro', 'side': 'backhand', 'connections': {'pair': '/api/pairs/79-77'}}]}",FIP,2026,Season 5,Cc Bnk,0,3,17,0,0,71.0,11,1,2
6471,Bergamini/Leal - Sanchez/Jimenez,men,16,Round of 32,12,2025-11-05,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,81.0,"{'team_1': [{'id': 76, 'self': '/api/players/76', 'name': 'Lucas Bergamini', 'side': 'drive', 'connections': {'pair': '/api/pairs/76-95'}}, {'id': 95, 'self': '/api/players/95', 'name': 'Javier Leal', 'side': 'backhand', 'connections': {'pair': '/api/pairs/76-95'}}], 'team_2': [{'id': 252, 'self': '/api/players/252', 'name': 'Maxi Sanchez Blasco', 'side': 'backhand', 'connections': {'pair': '/api/pairs/252-196'}}, {'id': 196, 'self': '/api/players/196', 'name': 'Jose Jimenez', 'side': 'drive', 'connections': {'pair': '/api/pairs/252-196'}}]}",FIP,2026,Season 5,C1 Alghanim,0,3,5,0,0,81.0,11,1,2
6472,Rubio/Ruiz - Aguirre/Chozas,men,16,Round of 32,13,2025-11-05,finished,"[{'team_1': '5', 'team_2': '7'}, {'team_1': '2', 'team_2': '6'}]",team_2,83.0,"{'team_1': [{'id': 97, 'self': '/api/players/97', 'name': 'Gonzalo Rubio', 'side': 'drive', 'connections': {'pair': '/api/pairs/97-109'}}, {'id': 109, 'self': '/api/players/109', 'name': 'Javier Ruiz', 'side': 'backhand', 'connections': {'pair': '/api/pairs/97-109'}}], 'team_2': [{'id': 17, 'self': '/api/players/17', 'name': 'Tolito Aguirre', 'side': 'drive', 'connections': {'pair': '/api/pairs/17-112'}}, {'id': 112, 'self': '/api/players/112', 'name': 'Alex Chozas', 'side': 'backhand', 'connections': {'pair': '/api/pairs/17-112'}}]}",FIP,2026,Season 5,C3 Kdd,0,3,7,0,0,83.0,11,1,2
6473,Barahona/Garcia - Goenaga/Hernandez,men,16,Round of 32,14,2025-11-05,finished,"[{'team_1': '5', 'team_2': '7'}, {'team_1': '6', 'team_2': '1'}, {'team_1': '4', 'team_2': '6'}]",team_2,127.0,"{'team_1': [{'id': 70, 'self': '/api/players/70', 'name': 'Javier Barahona', 'side': 'drive', 'connections': {'pair': '/api/pairs/70-71'}}, {'id': 71, 'self': '/api/players/71', 'name': 'Javier Garcia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/70-71'}}], 'team_2': [{'id': 163, 'self': '/api/players/163', 'name': 'Enrique Goenaga', 'side': 'drive', 'connections': {'pair': '/api/pairs/163-154'}}, {'id': 154, 'self': '/api/players/154', 'name': 'Luis Hernandez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/163-154'}}]}",FIP,2026,Season 5,C2 Burgan Bank,0,3,6,0,0,127.0,11,1,-1
6474,Sanchez/Gil - Galan/Chingotto,men,16,Round of 32,15,2025-11-05,finished,"[{'team_1': '1', 'team_2': '6'}, {'team_1': '0', 'team_2': '6'}]",team_2,59.0,"{'team_1': [{'id': 73, 'self': '/api/players/73', 'name': 'Maxi Sanchez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/73-69'}}, {'id': 69, 'self': '/api/players/69', 'name': 'Francisco Gil', 'side': 'drive', 'connections': {'pair': '/api/pairs/73-69'}}], 'team_2': [{'id': 115, 'self': '/api/players/115', 'name': 'Alejandro Galan', 'side': 'backhand', 'connections': {'pair': '/api/pairs/115-114'}}, {'id': 114, 'self': '/api/players/114', 'name': 'Federico Chingotto', 'side': 'drive', 'connections': {'pair': '/api/pairs/115-114'}}]}",FIP,2026,Season 5,Cc Bnk,0,3,17,0,0,59.0,11,1,2
6522,Triay/Brea,women,16,Round of 32,0,2025-11-05,bye,,team_1,,"{'team_1': [{'id': 433, 'self': '/api/players/433', 'name': 'Gemma Triay Pons', 'side': None, 'connections': {'pair': '/api/pairs/433-434'}}, {'id': 434, 'self': '/api/players/434', 'name': 'Delfina Brea Senesi', 'side': None, 'connections': {'pair': '/api/pairs/433-434'}}], 'team_2': []}",FIP,2026,Season 5,,1,3,34,0,1,83.0,11,1,3
6523,Lobo/Sharifova - Goenaga/Caldera,women,16,Round of 32,1,2025-11-05,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '3', 'team_2': '6'}]",team_2,71.0,"{'team_1': [{'id': 456, 'self': '/api/players/456', 'name': 'Marina Lobo', 'side': None, 'connections': {'pair': '/api/pairs/456-540'}}, {'id': 540, 'self': '/api/players/540', 'name': 'Ksenia Sharifova', 'side': None, 'connections': {'pair': '/api/pairs/456-540'}}], 'team_2': [{'id': 395, 'self': '/api/players/395', 'name': 'Carmen Goenaga Garcia', 'side': None, 'connections': {'pair': '/api/pairs/395-394'}}, {'id': 394, 'self': '/api/players/394', 'name': 'Beatriz Caldera Sanchez', 'side': None, 'connections': {'pair': '/api/pairs/395-394'}}]}",FIP,2026,Season 5,C3 Kdd,1,3,7,0,0,71.0,11,1,0
6524,Rufo/Castello - Mesa/Ruiz,women,16,Round of 32,2,2025-11-05,finished,"[{'team_1': '6', 'team_2': '0'}, {'team_1': '6', 'team_2': '4'}]",team_1,69.0,"{'team_1': [{'id': 417, 'self': '/api/players/417', 'name': 'Lorena Rufo Ortiz', 'side': None, 'connections': {'pair': '/api/pairs/417-416'}}, {'id': 416, 'self': '/api/players/416', 'name': 'Jessica Castello Lopez', 'side': None, 'connections': {'pair': '/api/pairs/417-416'}}], 'team_2': [{'id': 403, 'self': '/api/players/403', 'name': 'Carla Mesa Salazar', 'side': None, 'connections': {'pair': '/api/pairs/403-402'}}, {'id': 402, 'self': '/api/players/402', 'name': 'Sara Ruiz Soto', 'side': None, 'connections': {'pair': '/api/pairs/403-402'}}]}",FIP,2026,Season 5,C2 Burgan Bank,1,3,6,0,1,69.0,11,1,3
6525,Cañellas/Casali - Alonso/Jensen,women,16,Round of 32,3,2025-11-05,finished,"[{'team_1': '0', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,56.0,"{'team_1': [{'id': 484, 'self': '/api/players/484', 'name': 'Ariadna Cañellas Rodero', 'side': None, 'connections': {'pair': '/api/pairs/484-516'}}, {'id': 516, 'self': '/api/players/516', 'name': 'Carlotta Casali', 'side': None, 'connections': {'pair': '/api/pairs/484-516'}}], 'team_2': [{'id': 398, 'self': '/api/players/398', 'name': 'Alejandra Alonso De Villa', 'side': None, 'connections': {'pair': '/api/pairs/398-399'}}, {'id': 399, 'self': '/api/players/399', 'name': 'Claudia Jensen', 'side': None, 'connections': {'pair': '/api/pairs/398-399'}}]}",FIP,2026,Season 5,C1 Alghanim,1,3,5,0,0,56.0,11,1,0
6526,Calvo/Salazar - Arruabarrena/Evangelina,women,16,Round of 32,4,2025-11-05,finished,"[{'team_1': '6', 'team_2': '0'}, {'team_1': '6', 'team_2': '3'}]",team_1,61.0,"{'team_1': [{'id': 469, 'self': '/api/players/469', 'name': 'Martina Calvo Santamaria', 'side': None, 'connections': {'pair': '/api/pairs/469-424'}}, {'id': 424, 'self': '/api/players/424', 'name': 'Alejandra Salazar Bengoechea', 'side': None, 'connections': {'pair': '/api/pairs/469-424'}}], 'team_2': [{'id': 450, 'self': '/api/players/450', 'name': 'Lara Arruabarrena', 'side': None, 'connections': {'pair': '/api/pairs/450-451'}}, {'id': 451, 'self': '/api/players/451', 'name': 'Julieta Evangelina Bidahorria', 'side': None, 'connections': {'pair': '/api/pairs/450-451'}}]}",FIP,2026,Season 5,Cc Bnk,1,3,17,0,1,61.0,11,1,3
6527,Collombon/Montes - Sainz/Eugenio,women,16,Round of 32,5,2025-11-05,finished,"[{'team_1': '5', 'team_2': '7'}, {'team_1': '5', 'team_2': '7'}]",team_2,101.0,"{'team_1': [{'id': 392, 'self': '/api/players/392', 'name': 'Alix Collombon', 'side': None, 'connections': {'pair': '/api/pairs/392-396'}}, {'id': 396, 'self': '/api/players/396', 'name': 'Jana Montes Cabruja', 'side': None, 'connections': {'pair': '/api/pairs/392-396'}}], 'team_2': [{'id': 400, 'self': '/api/players/400', 'name': 'Lucia Sainz Pelegri', 'side': None, 'connections': {'pair': '/api/pairs/400-409'}}, {'id': 409, 'self': '/api/players/409', 'name': 'Raquel Eugenio Barrera', 'side': None, 'connections': {'pair': '/api/pairs/400-409'}}]}",FIP,2026,Season 5,C2 Burgan Bank,1,3,6,0,0,101.0,11,1,0
6528,Barrera/Velasco - Lopez/Garcia,women,16,Round of 32,6,2025-11-05,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '1'}]",team_1,76.0,"{'team_1': [{'id': 436, 'self': '/api/players/436', 'name': 'Marta Barrera De La Fuente', 'side': None, 'connections': {'pair': '/api/pairs/436-415'}}, {'id': 415, 'self': '/api/players/415', 'name': 'Jimena Velasco Postiguillo', 'side': None, 'connections': {'pair': '/api/pairs/436-415'}}], 'team_2': [{'id': 468, 'self': '/api/players/468', 'name': 'Amanda Lopez Moral', 'side': None, 'connections': {'pair': '/api/pairs/468-480'}}, {'id': 480, 'self': '/api/players/480', 'name': 'Lucia Garcia Trella', 'side': None, 'connections': {'pair': '/api/pairs/468-480'}}]}",FIP,2026,Season 5,C3 Kdd,1,3,7,0,1,76.0,11,1,3
6529,Ustero/Araujo,women,16,Round of 32,7,2025-11-05,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 410, 'self': '/api/players/410', 'name': 'Andrea Ustero Prieto', 'side': None, 'connections': {'pair': '/api/pairs/410-411'}}, {'id': 411, 'self': '/api/players/411', 'name': 'Sofia Araujo', 'side': None, 'connections': {'pair': '/api/pairs/410-411'}}]}",FIP,2026,Season 5,,1,3,34,0,0,83.0,11,1,0
6530,Fernandez/Gonzalez,women,16,Round of 32,8,2025-11-05,bye,,team_1,,"{'team_1': [{'id': 412, 'self': '/api/players/412', 'name': 'Claudia Fernandez Sanchez', 'side': None, 'connections': {'pair': '/api/pairs/412-413'}}, {'id': 413, 'self': '/api/players/413', 'name': 'Beatriz Gonzalez Fernandez', 'side': None, 'connections': {'pair': '/api/pairs/412-413'}}], 'team_2': []}",FIP,2026,Season 5,,1,3,34,0,1,83.0,11,1,3
6531,Canovas/Eulalia - Osoro/Iglesias,women,16,Round of 32,9,2025-11-05,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '4', 'team_2': '6'}, {'team_1': '6', 'team_2': '2'}]",team_1,147.0,"{'team_1': [{'id': 414, 'self': '/api/players/414', 'name': 'Noa Canovas Paredes', 'side': None, 'connections': {'pair': '/api/pairs/414-426'}}, {'id': 426, 'self': '/api/players/426', 'name': 'Maria Eulalia Rodriguez Abajo', 'side': None, 'connections': {'pair': '/api/pairs/414-426'}}], 'team_2': [{'id': 406, 'self': '/api/players/406', 'name': 'Aranzazu Osoro Ulrich', 'side': None, 'connections': {'pair': '/api/pairs/406-430'}}, {'id': 430, 'self': '/api/players/430', 'name': 'Victoria Iglesias Segador', 'side': None, 'connections': {'pair': '/api/pairs/406-430'}}]}",FIP,2026,Season 5,C1 Alghanim,1,3,5,0,1,147.0,11,1,-1
6532,Virginia/Catarina - Navarro/Aguilar,women,16,Round of 32,10,2025-11-05,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}]",team_2,107.0,"{'team_1': [{'id': 408, 'self': '/api/players/408', 'name': 'Maria Virginia Riera', 'side': None, 'connections': {'pair': '/api/pairs/408-439'}}, {'id': 439, 'self': '/api/players/439', 'name': 'Ana Catarina Nogueira', 'side': None, 'connections': {'pair': '/api/pairs/408-439'}}], 'team_2': [{'id': 421, 'self': '/api/players/421', 'name': 'Teresa Navarro lopez-Barajas', 'side': None, 'connections': {'pair': '/api/pairs/421-462'}}, {'id': 462, 'self': '/api/players/462', 'name': 'Noemi Aguilar Carrillo', 'side': None, 'connections': {'pair': '/api/pairs/421-462'}}]}",FIP,2026,Season 5,C3 Kdd,1,3,7,0,0,107.0,11,1,0
6533,Marchetti/Godallier - Ortega/Icardo,women,16,Round of 32,11,2025-11-05,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}]",team_2,91.0,"{'team_1': [{'id': 449, 'self': '/api/players/449', 'name': 'Giorgia Marchetti', 'side': None, 'connections': {'pair': '/api/pairs/449-432'}}, {'id': 432, 'self': '/api/players/432', 'name': 'Lea Godallier', 'side': None, 'connections': {'pair': '/api/pairs/449-432'}}], 'team_2': [{'id': 422, 'self': '/api/players/422', 'name': 'Marta Ortega Gallego', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}, {'id': 423, 'self': '/api/players/423', 'name': 'Tamara Icardo Alcorisa', 'side': None, 'connections': {'pair': '/api/pairs/422-423'}}]}",FIP,2026,Season 5,Cc Bnk,1,3,17,0,0,91.0,11,1,0
6534,Virseda/Guinart - Carnicero/Martinez,women,16,Round of 32,12,2025-11-05,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '2'}]",team_1,75.0,"{'team_1': [{'id': 497, 'self': '/api/players/497', 'name': 'Veronica Virseda', 'side': None, 'connections': {'pair': '/api/pairs/497-429'}}, {'id': 429, 'self': '/api/players/429', 'name': 'Marina Guinart España', 'side': None, 'connections': {'pair': '/api/pairs/497-429'}}], 'team_2': [{'id': 470, 'self': '/api/players/470', 'name': 'Esther Carnicero Martin', 'side': None, 'connections': {'pair': '/api/pairs/470-488'}}, {'id': 488, 'self': '/api/players/488', 'name': 'Patricia Martinez Fortun', 'side': None, 'connections': {'pair': '/api/pairs/470-488'}}]}",FIP,2026,Season 5,C2 Burgan Bank,1,3,6,0,1,75.0,11,1,3
6535,Luján/Maria - Orsi/Martinez,women,16,Round of 32,13,2025-11-05,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '7', 'team_2': '6(5)'}, {'team_1': '5', 'team_2': '7'}]",team_2,156.0,"{'team_1': [{'id': 485, 'self': '/api/players/485', 'name': 'Laura Luján Rodríguez', 'side': None, 'connections': {'pair': '/api/pairs/485-464'}}, {'id': 464, 'self': '/api/players/464', 'name': 'Letizia Maria Manquillo Alarza', 'side': None, 'connections': {'pair': '/api/pairs/485-464'}}], 'team_2': [{'id': 404, 'self': '/api/players/404', 'name': 'Carolina Orsi', 'side': None, 'connections': {'pair': '/api/pairs/404-393'}}, {'id': 393, 'self': '/api/players/393', 'name': 'Araceli Martinez', 'side': None, 'connections': {'pair': '/api/pairs/404-393'}}]}",FIP,2026,Season 5,C2 Burgan Bank,1,3,6,0,0,156.0,11,1,-1
6536,Fassio/Llaguno - Navarro/Merino,women,16,Round of 32,14,2025-11-05,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '2'}]",team_1,80.0,"{'team_1': [{'id': 440, 'self': '/api/players/440', 'name': 'Martina Fassio Goyeneche', 'side': None, 'connections': {'pair': '/api/pairs/440-401'}}, {'id': 401, 'self': '/api/players/401', 'name': 'Patricia Llaguno Zielinski', 'side': None, 'connections': {'pair': '/api/pairs/440-401'}}], 'team_2': [{'id': 427, 'self': '/api/players/427', 'name': 'Carolina Navarro Björk', 'side': None, 'connections': {'pair': '/api/pairs/427-428'}}, {'id': 428, 'self': '/api/players/428', 'name': 'Melania Merino Saez', 'side': None, 'connections': {'pair': '/api/pairs/427-428'}}]}",FIP,2026,Season 5,C1 Alghanim,1,3,5,0,1,80.0,11,1,3
