player_name,country,points,position,move,gender
Steffi Merah,FRA,193,160,0,F
Alena Vasileva,RUS,189,161,0,F
Nuria Vivancos,ESP,179,162,1,F
Cayetana Sanchez Vera,ESP,179,162,1,F
Marisol Fernandez Garcia,ESP,178,164,2,F
Liza Groenveld,NED,176,165,2,F
Jessica Marie Agra,PHI,174,166,-4,F
Alba Vazquez Gracia,ESP,174,166,-3,F
Tess De Vocht,NED,172,168,1,F
Puck Bernard,NED,168,169,1,F
Daniela Catarino,POR,165,170,1,F
Marie Amelie Dardaine,FRA,163,171,-3,F
Yoshino Kushima,JPN,159,172,1,F
Martina Vera Cebollero,ESP,156,173,1,F
Kotomi Ozawa,JPN,154,174,-3,F
Jimena Diaz De La Iglesia,ESP,153,175,24,F
Saki Tsukamoto,JPN,149,176,-1,F
Natalia Blanco,MEX,147,177,-1,F
Ainhoa Navarro Fernandez,ESP,147,177,-1,F
Claudia Ordoñez Romero,ESP,147,177,-1,F
Mafalda Marques Fernandes,POR,147,177,-1,F
Clara Miret Llorach,ESP,146,181,0,F
Carmen Azcoitia Mazo,ESP,144,182,0,F
Leire Uriarte Medina,ESP,143,183,0,F
Jessica Ginier Barbier,FRA,143,183,0,F
Charlotte Soubrie,FRA,142,185,-9,F
Laura Buteau,FRA,142,185,1,F
Coral Alvarez Castro,ESP,141,187,-4,F
Cristina Cirne,BRA,138,188,0,F
Catalina Arancibia,CHI,138,188,0,F
Claudia Gaspar,POR,138,188,0,F
Lucile Pothier,FRA,138,188,0,F
Kimberley Ahumada Carrasco,CHI,138,188,0,F
Carla Castillo Velarde,ESP,137,193,0,F
Maria Garin,POR,137,193,0,F
Alicia Cañellas,ESP,134,195,0,F
Matilde Minelli,ITA,133,196,0,F
Emma Karen Reyes Baca,MEX,132,197,1,F
Aurora Buscaino,ITA,131,198,1,F
Letizia Dell'Agnese,ITA,131,198,-2,F
Sandra Oliveras Gonzalez,ESP,130,200,1,F
Candela Lucendo Millan,ESP,129,201,-14,F
Teresa Casero De La Casa,ESP,123,202,0,F
Lucia Vicente Mera,ESP,122,203,0,F
Lucia Dionisio Laureano,ESP,119,204,0,F
Maria Rasmussen,DEN,119,204,12,F
Vega Cano Ortin,ESP,119,204,0,F
Laura Virginia Afonso Maas,BRA,118,207,0,F
Luisa Roque De Pinho,POR,118,207,0,F
Justine Pysson,BEL,118,207,0,F
Maria Arteaga Vilches,ESP,117,210,0,F
Camilla Ronchini,ITA,117,210,-6,F
Helena Rousselet Novillo,BRA,116,212,-1,F
Cristina Carrascosa Cazorla,ESP,115,213,25,F
Martina Minetti,FIN,115,213,-1,F
Dilara Torssell,TUR,114,215,-2,F
Jessica Lucinda Palma La Cruz,VEN,113,216,-2,F
Alessandra Abbud De Barros,BRA,112,217,-2,F
Chifumi Sato,JPN,108,218,-1,F
Valentina Tommasi,ITA,107,219,-1,F
Moura Hakim,EGY,107,219,-1,F
Florencia Lucila Berraz Vivas,ARG,106,221,-1,F
Nerea Derbis,ESP,106,221,-1,F
Michela Zaccagnini,ITA,105,223,-1,F
Chiara Giaquinta,ITA,105,223,-1,F
Abigail Tordoff,GBR,103,225,-1,F
Gema Flores Saucedo,ESP,102,226,-1,F
Leyre Montañez Marco,ESP,101,227,-1,F
Patricia Roman Aldea,ESP,101,227,-1,F
Nuria Molina Sanchez,ESP,101,227,-1,F
Laila El Nimr,EGY,101,227,-1,F
Jordana Ailen Lujan Ferreyra,ARG,100,231,-1,F
Narine Sargsyan,ARM,99,232,-1,F
Rodayna Fathy Elsayed,EGY,99,232,-1,F
Gabriela Roux Vidal,CHI,99,232,-1,F
Gianina Minieri,CHI,99,232,-1,F
Elena Martinez Brito,ESP,98,236,-1,F
Rita Vilaça,POR,98,236,-1,F
Carlota Sanchez Gonzalez,ESP,92,238,1,F
Novela Putria,INA,92,238,1,F
Simone Alipieva,DEN,92,238,17,F
Manon Marcarie,FRA,92,238,-1,F
Elisabeth Nogueras Lorenz,ESP,91,242,-1,F
Kimy Barla,FRA,89,243,-2,F
Micaela Para,POR,88,244,-1,F
Amelie Detriviere,FRA,88,244,-1,F
Jessica Para,POR,88,244,-1,F
Giulia Perusso Bettim,BRA,87,247,-1,F
Maria Francisca Santos,POR,86,248,-1,F
Sara Pereira Alvarez,POR,86,248,-1,F
Irene Jimenez,ARG,85,250,1,F
Carolina Petrelli,ITA,85,250,1,F
Daniela Banchero,ARG,85,250,1,F
Maria Martinez Perez,ESP,84,253,2,F
Lou Lambert Agosti,FRA,84,253,-6,F
Carla Medio Boto,ESP,83,255,-4,F
Raquel Almendros Garcia,ESP,83,255,2,F
Dafne Paola Peralta Sanchez,MEX,81,257,1,F
Erika Mesa Martinez,ESP,81,257,-10,F
Daniela Portilla Gomez,ESP,81,257,1,F
Ivana Perches Arredondo,MEX,81,257,1,F
Anna Cortiles,ESP,80,261,0,F
Isadora Siga Nunes,BRA,80,261,0,F
Candela Valverde,ESP,79,263,0,F
Fernanda Abarzua Branchi,BRA,78,264,0,F
Helena Wyckaert,BEL,78,264,0,F
Carina Costa,POR,78,264,0,F
Covadonga Verdejo Saiz,ESP,78,264,0,F
Sofia Pastor Sebastian,ESP,78,264,0,F
Zhai Yu,CHN,77,269,0,F
Fiona Ligi,FRA,76,270,0,F
Maria Castro Quevedo Pereira,POR,75,271,0,F
Maria Jose Montoya,MEX,75,271,0,F
Carmen Villar Gonzalez,ESP,74,273,0,F
Maria Cristina Lopez Fuertes,ESP,74,273,0,F
Ana Elliot garcia-Montaner,ESP,74,273,0,F
Marta Eugenio Barrera,ESP,74,273,0,F
Maria Del Carmen Gallego Castaño,ESP,73,277,0,F
Gabriela Menna Barreto,BRA,72,278,1,F
Hiu Wai Lau,HKG,71,279,1,F
Cristina Gonzalez Cidoncha,ESP,71,279,-2,F
Margarida Guerreiro,POR,71,279,1,F
Maite Cano Pou,ESP,70,282,0,F
Allison Peralta Sanchez,MEX,70,282,0,F
Maria Guimarães Perry Ferreira,POR,70,282,0,F
Susana Martin Marin,ESP,70,282,0,F
Ares Llobera Irun,ESP,70,282,0,F
Angela Lorenzo Martin,ESP,69,287,0,F
Adriana Corona,MEX,69,287,0,F
Giuditta Beltrami,ITA,68,289,0,F
Bojana Jovanovic,SRB,68,289,0,F
Beatriz Ferreira,POR,68,289,0,F
Ainhoa Corrales Fernández,ESP,68,289,0,F
Marianne Vandaele,FRA,66,293,-4,F
Julia Gomes Giusti,BRA,66,293,1,F
Noemi Sermant,BEL,66,293,1,F
Tetyana Dychka,UKR,65,296,0,F
Fatma Al Nabhani,OMA,65,296,0,F
Olena Kyrpot,UKR,65,296,0,F
Mayar Tawfik,EGY,64,299,0,F
Nerea Gomez Blasquez,ESP,63,300,0,F
Elyne Boeykens,BEL,63,300,0,F
Joana Soares,POR,63,300,0,F
Nadia Aida Acuña Lopez,SUI,61,303,-3,F
Alenna Dawn Magpantay,PHI,60,304,0,F
Anna Schmid,AUT,59,305,0,F
Marta Morga Alonso,USA,59,305,0,F
Martina Rivera Serra,ESP,58,307,0,F
Alice Radu,ROU,58,307,0,F
Sayaka Yoshimoto,JPN,58,307,24,F
Nora Leinus,EST,57,310,0,F
Vilena Petrova,RUS,57,310,0,F
Maria Mayoral Estrada,ESP,56,312,-5,F
Babette De Decker,BEL,56,312,0,F
Ekaterina Nikitina,RUS,56,312,0,F
Gitte Haxen,DEN,56,312,0,F
Mar Munera Vila,ESP,55,316,-1,F
Simone Simas,POR,55,316,-1,F
Raquel Segura Aguilar,ESP,55,316,-1,F
Daria Kucheriavaia,RUS,54,319,-1,F
Farida El Halaby,EGY,54,319,-1,F
Alejandra Elizabeth Aguirre Corrales,MEX,53,321,0,F
Sandra Martinez Diaz,ESP,53,321,0,F
Francisca Bragança,POR,53,321,0,F
Julia Isabella Wiese,DEN,53,321,0,F
Martina Mantova,ITA,52,325,0,F
Cristina Rodriguez Enrich,ESP,51,326,0,F
Alanoud Yamani,KSA,51,326,0,F
Nura Padilla Tomasa,ESP,51,326,0,F
Paula Del Rio Del Barrio,ESP,51,326,0,F
Quetzali Dafne Vazquez Montesinos,MEX,51,326,0,F
Alina Yeroshenko,UKR,50,331,0,F
Laura Daniela Arciniegas,COL,50,331,0,F
Baharak Soleymani,SWE,50,331,0,F
Paola Ciabattoni,ITA,50,331,0,F
Hiu Laam Chan,HKG,49,335,1,F
Cassandra Senjean,FRA,49,335,-17,F
Maria Fontes Vaz Ferreira,POR,48,337,1,F
Areej Khalil Fareh,KSA,48,337,1,F
Alexandra Alegre Ferré,ESP,47,339,-3,F
Rune Vierendeels,BEL,46,340,2,F
Sofia Carmo Machado,POR,46,340,2,F
Gaëlle Rey,SUI,46,340,-2,F
Jemilett Cortes Figueroa,MEX,45,343,1,F
Merel Van Houten,NED,45,343,1,F
Maria Vasileidi,GRE,44,345,1,F
Francesca Campigotto,ITA,44,345,1,F
Laura Rijkers,NED,43,347,1,F
Sara Errani,ITA,43,347,-9,F
Fernanda Salazar Morales,MEX,42,349,0,F
Erika Zanchetta,ITA,41,350,0,F
Claudia Esteban Esposito,ESP,41,350,0,F
Karen Micaela Gomez Gonazlez,ESP,41,350,0,F
Roberta Liberti,ITA,41,350,0,F
Nelida Brito,ARG,41,350,0,F
Yixuan Wang,CHN,41,350,0,F
Yusra Mohamed Hegy,EGY,41,350,0,F
Hanna Maddock Gamez,GBR,40,357,0,F
Andrea Lima Ramirez,ESP,40,357,0,F
Maria De La Paz Hermida Vazquez,ESP,40,357,0,F
Lydia Silvan Ramiro,ESP,40,357,0,F
Elena Schiattelli,ITA,39,361,0,F
Flavia Coppola,ITA,39,361,0,F
Ruth Petit Segarra,ESP,39,361,0,F
Lea Jurkovi?,CRO,39,361,0,F
Wing Chun Law,HKG,39,361,0,F
Elisa Guiraud,FRA,39,361,0,F
Christina-Styliani Ntanou,GRE,39,361,0,F
Anna-Blue Houareau,FRA,39,361,0,F
Fiorella Agostina Propato San Martin,ARG,38,369,0,F
Dalal Al Qenaei,KUW,38,369,0,F
Kateryna Yegoreychenko,UKR,38,369,0,F
Valeria Montaño,MEX,38,369,0,F
Sara Garrido Rodríguez,ESP,38,369,0,F
Francesca Candelieri,ITA,37,374,0,F
Yik Yan Law,HKG,36,375,0,F
Laura Jackson,GBR,36,375,0,F
Iris Donate Murcia,ESP,36,375,0,F
Francielle Gaspar,BRA,36,375,0,F
Minghui Wu,CHN,36,375,0,F
Luisa Fernanda De La Peña Rosas,MEX,36,375,0,F
Maria Florencia Ernandorena,ARG,36,375,0,F
Cristina Musial Navarro,ESP,36,375,0,F
Sofía María González Lara,MEX,36,375,0,F
Giulia Cascapera,ITA,35,384,0,F
Tatyana Kutulaeva,UZB,35,384,0,F
Maria Constanza Vega,ARG,35,384,0,F
Greta Mokrousova,RUS,35,384,0,F
Carolina Martinho Santos,POR,35,384,0,F
Zenab Sarkhoo,KUW,35,384,0,F
Paula Hoyos Miranda,ESP,35,384,0,F
Luana Trautwein,BRA,34,391,0,F
Maria Mora Sanz,ESP,34,391,0,F
Rieko Maruyama,JPN,33,393,0,F
Clara Mansart,FRA,33,393,0,F
Catarina Cardoso,POR,33,393,0,F
Paula Canivell Varona,ESP,33,393,0,F
Ines Coelho,POR,33,393,0,F
Maria Do Carmo Ribeiro,POR,33,393,0,F
Anna Tulenkova,RUS,33,393,0,F
Gabriela Andrade,POR,33,393,0,F
Maria Leonor Araujo Teixeira,POR,33,393,0,F
Patricia Martin Ortiz,ESP,32,402,0,F
Raluca Sandu,MON,32,402,0,F
Edanur Sahin,TUR,32,402,0,F
Sandra Gamez,ESP,32,402,0,F
Beatrice Gumulya,INA,32,402,0,F
Noha Amr,EGY,32,402,0,F
Clara Sofia Martins Santos Faria Leite,POR,32,402,0,F
Claudia Di Nicola,ITA,32,402,0,F
Angela Maria Dangond Villamizar,AUS,32,402,79,F
Adolfina Caballero Vico,ESP,31,411,0,F
Anahi Salas Almaraz,MEX,31,411,0,F
Christina Smith,GBR,31,411,0,F
Dalila Elshaer,EGY,31,411,0,F
Yiyun Chai,CHN,31,411,0,F
Debra Fernanda Gonzalez Preciado,MEX,31,411,0,F
Ana Julia Acunha De Oliveira,BRA,31,411,0,F
Diana Toledo Jovani,ESP,31,411,0,F
Alexandra Pils,AUT,31,411,0,F
Tatiana Correa,BRA,30,420,0,F
Maria Azul Llorens Gioda,ARG,30,420,0,F
Ariadna Suárez López,ESP,30,420,0,F
Francesca Ana Floriani,ARG,30,420,0,F
Melissa Rodriguez Mayen,MEX,30,420,0,F
Catarina Castro Vilela,POR,30,420,0,F
Céline François,LUX,30,420,0,F
Hayano Natsuki,JPN,30,420,0,F
Silvia Trassinelli,ITA,30,420,0,F
Gimena Sol Perez,ARG,29,429,0,F
Noemi Bevilacqua,ITA,29,429,0,F
Tessa Nikkelen,NED,29,429,0,F
Ana Fernandez De Osso Fuentes,ESP,29,429,0,F
Araceli Muñoz Sanchez,ESP,29,429,0,F
Daria Ovsiannikova,RUS,29,429,0,F
Ieva Ceilutkaite,LTU,29,429,0,F
Feity Lesmana,INA,29,429,0,F
Nina Duernberger,AUT,29,429,0,F
Silvia Lopez Vidal,ESP,29,429,0,F
Candelaria Sedano Acosta,ESP,29,429,0,F
Aisha Alawadhi,UAE,29,429,0,F
Eloise Tait,GBR,29,429,0,F
Beatriz Gueiral,POR,28,442,0,F
Jennifer Deguigne,FRA,28,442,0,F
Gabriele Strolyt?,LTU,28,442,0,F
Elodie Naegellen,FRA,28,442,0,F
Fiorella Cuccioli,ARG,28,442,0,F
Lorena Marruffo,VEN,28,442,0,F
Maria Magraner,ESP,28,442,0,F
Regina Estrada Dieguez,MEX,28,442,0,F
Martina Correa Rodrigues,BRA,28,442,0,F
Marina Cuadron Florez,ESP,28,442,0,F
Carla Sánchez Nombela,ESP,27,452,0,F
Johanna Hommy Falcon Manrique,ESP,27,452,0,F
Susana Leticia Alcaraz González,MEX,27,452,0,F
Sofia Piaskowy Santos,BRA,27,452,0,F
Sarah De Vleeschouwer,BEL,27,452,0,F
Iman Metwally,EGY,27,452,0,F
Maria Domingues Dos Reis Pascoal,POR,27,452,0,F
Vladyslava Kaplina,UKR,27,452,0,F
Larissa Meyer,SUI,27,452,0,F
Irache Sanchez Castillo,ESP,27,452,0,F
Iryna Shemyakina,UKR,26,462,0,F
Abby Ombler-Truran,GBR,26,462,0,F
Daniela Valiente Escrich,ESP,26,462,0,F
Ana Betina Magalhães Alves De Sousa,POR,26,462,0,F
Maryam Alhashimi,UAE,26,462,0,F
Victoria Fedorova,RUS,26,462,0,F
Emine Kutluca,TUR,26,462,0,F
Pascalle Thenoux,CHI,26,462,73,F
Ana Clara Duffort,BRA,26,462,0,F
Nihal Cetinkaya,TUR,26,462,0,F
Valentina Varazi,ITA,26,462,0,F
Sofia Formigal,POR,26,462,0,F
Jauresse Kouamé,CIV,25,474,-1,F
Siri Dandu,IND,25,474,-1,F
Marta Buendia,ESP,25,474,-1,F
Angela Navarro Garcia,ESP,25,474,-1,F
Sadjo Coulibaly,CIV,25,474,-1,F
Rosa Maria Carrasco Nunez,ESP,25,474,-1,F
Angelina Gordienko,RUS,25,474,-1,F
Padma Veda Manikonda,IND,25,474,-1,F
Alejandra Arcis Flores,ESP,24,482,-1,F
Aukse Maciulaityte,LTU,24,482,-1,F
Paula Bartolome San Valeriano,ESP,24,482,-1,F
Valentina Scaringi,ITA,24,482,-1,F
Elvira Camacho Marente,ESP,24,482,-1,F
Claudia Zufia Laraudogoitia,ESP,24,482,-1,F
Jessy Rompies,INA,24,482,-1,F
Fatma Abbas Janahi,UAE,24,482,-1,F
Alicia Alegre Masnou,ESP,24,482,-1,F
Lisa Andersson,SWE,23,491,0,F
Ana Caballero Vico,ESP,23,491,0,F
Amalia Bentjerodt Burgos,CHI,23,491,0,F
Noelle Nikki Camille Zoleta,PHI,23,491,0,F
Axelle Moens,BEL,23,491,0,F
Olivia Morales Llorente,ESP,23,491,0,F
Nour Faidallah,EGY,23,491,0,F
Filippa Vial,SWE,23,491,0,F
Irina Chernaya,RUS,23,491,0,F
Vittoria Giraldi,ITA,23,491,0,F
Anabela Salas Almaraz,MEX,23,491,0,F
Jana El Khadrawy,EGY,23,491,0,F
Emma Karlsrud,NOR,23,491,0,F
Katharina Hering,GER,22,504,1,F
Estefania Fuentes Szymanski,MEX,22,504,1,F
An-Sophie Mestach,BEL,22,504,1,F
Lena Plümer,GER,22,504,1,F
Diana Silva,POR,22,504,1,F
Maria Torres Montesinos,ESP,22,504,1,F
Reem AlObaidli,BRN,22,504,1,F
Daniela Jurado Cerezo,ESP,22,504,1,F
Aroa Segura Alcover,ESP,22,504,1,F
Maria Martinez Martinez,ESP,22,504,1,F
Camila Acuña,PAR,22,504,1,F
Daniela Rodriguez Borjas Villegas,MEX,22,504,1,F
Chiara Catini,ITA,22,504,1,F
Laura Gamblin,FRA,22,504,1,F
Veronica Cepede Royg,PAR,22,504,1,F
Vlada Kutuzova,RUS,22,504,1,F
Morena Nicole Suarez,ARG,22,504,1,F
Alessia La Monaca,ITA,21,521,2,F
Benedetta Davato,ITA,21,521,2,F
Karen Wachowicz De Oliveira,BRA,21,521,2,F
Huiwen Liu,CHN,21,521,2,F
Maria Carracha,POR,21,521,2,F
Lucrezia Piernera,ITA,21,521,2,F
Turkan Gurgan,TUR,21,521,2,F
Candela De Soroa Jimenez,ESP,21,521,2,F
Aitana Tejedor Garcia Rayo,ESP,21,521,2,F
Elysia Wan,MAS,21,521,154,F
Constanza Sampaio Kokorelis,POR,21,521,-119,F
Maram Mohammed,BRN,21,521,2,F
Nuna Azevedo,POR,21,521,2,F
Vittoria Rotondo,ITA,21,521,2,F
Aurelia Sara Argentieri,ITA,20,535,0,F
Joana Peneda Paiva Cubal De Almeida,POR,20,535,0,F
Noor Hanis Zainul Azizan,MAS,20,535,0,F
Nerea Guerrero Gonzalez,ESP,20,535,0,F
Sara Galvao,POR,20,535,0,F
Ai Liu,CHN,20,535,0,F
Jessica Lucas,PHI,19,541,1,F
Iara Filipa Pereira Rocha,POR,19,541,1,F
Irina Ceresuela,ESP,19,541,1,F
Kenzy Mansour,EGY,19,541,1,F
Mariana Borges Altmayer,BRA,19,541,1,F
Elizabeth Rozin,CAN,19,541,1,F
Olivia Çiftçi,GBR,19,541,1,F
Erika Castillo Lopez,MEX,19,541,1,F
Catarina Campos,POR,19,541,1,F
Alexia Dalley,AUS,19,541,1,F
Mar Burjats Guitart,ESP,19,541,1,F
Marie Lefevre,FRA,19,541,1,F
Lila Humaloja,FIN,19,541,1,F
Paula Gil Aguilar,ESP,19,541,1,F
Sofia Luini,ARG,19,541,1,F
Anna Marya,BRA,18,556,1,F
Alba Adrados Buades,ESP,18,556,1,F
Nereida Quero Jiménez,ESP,18,556,1,F
Egle Petrauskaite,USA,18,556,1,F
Francesca Scrinzi,ITA,18,556,1,F
Milene Cruz,BRA,18,556,1,F
Aki Kitao,JPN,18,556,119,F
Teodora Mirosavljevic,SRB,18,556,1,F
Roberta Giulia Naicu,ROU,18,556,1,F
Sirui He,CHN,18,556,-65,F
Hanna Borjeson,SWE,18,556,1,F
Valeria Canosa Del Valle,ESP,18,556,1,F
Ines Ferreira Cerqueira,POR,18,556,1,F
Marta Suñer Mas,ESP,18,556,1,F
Celia Martin,ESP,18,556,1,F
Avalon Segou Jonker,NED,18,556,1,F
Sofia Victoria Adamowich Lebron,USA,18,556,1,F
Elena Carboni,ITA,18,556,1,F
Jadeleen Lee,MAS,18,556,119,F
Jovana Knezevic,CYP,18,556,1,F
Berta Martinez Barrachina,ESP,18,556,1,F
Lisa Blake,RSA,18,556,1,F
Rio Yamada,JPN,18,556,119,F
Jasmine Dedakia,GBR,18,556,1,F
Jimena Huerta Villegas,MEX,17,580,-3,F
Noemi Ollero Ramirez,ESP,17,580,-3,F
Pamela López Cervantes,MEX,17,580,-3,F
Anouk Faure,SUI,17,580,-3,F
Viktoriya Prudnikova,RUS,16,584,-3,F
Lola Desque,FRA,16,584,-3,F
Ludivine Grondin,FRA,16,584,-3,F
Natalia Rohde,DEN,16,584,-3,F
Ranran Zheng,CHN,16,584,-3,F
Amelia De Parscau,FRA,16,584,-3,F
Giulia Pisano,ITA,16,584,-3,F
Ainhoa Rico Martin,ESP,16,584,-3,F
Claudia Mora Cuart,ESP,16,584,-3,F
Valentine Bousquet,FRA,16,584,-3,F
Lola Tena Ibañez,ESP,16,584,-3,F
Trinidad Del Real Bobadilla,CHI,16,584,-3,F
Anneleen De Cock,BEL,16,584,-3,F
Patricia Manglano Perez,ESP,16,584,-3,F
Nicoline Pihl,DEN,16,584,-3,F
Mayumi Jane Toribio,PHI,16,584,-3,F
Elisa Sararu,ROU,16,584,-3,F
Marina Miguel Chaves,ESP,16,584,-3,F
Ruonan Li,CHN,16,584,-3,F
Venla Andersson,FIN,16,584,-3,F
Emilie Saintot,FRA,16,584,-3,F
Ilenia Monti,ITA,16,584,-3,F
Emma Speziali,ITA,16,584,-3,F
Janice Tilbrook,RSA,16,584,-3,F
Margarida Gaia Braz,POR,16,584,-3,F
Mariluz Rojo Domingo,ESP,16,584,-3,F
Anna Guryanova,ARM,16,584,-3,F
Chun Wing Jennifer Sher,HKG,16,584,-3,F
May Anne Stephanie Dela Torre Raquel,PHI,16,584,-3,F
Sian Payne,GBR,16,584,-3,F
Kimea Darmalingom,FRA,16,584,-3,F
Juliette Mouis,FRA,16,584,-3,F
Antria Tsangaridou,CYP,16,584,-3,F
Benedita Terroso,POR,16,584,-3,F
Dina Aoulad Bouhmama,MAR,16,584,-3,F
Sandrine Leclercq,FRA,16,584,-3,F
Chloe De La Mare,GBR,15,620,-3,F
Karolina Balog,CRO,15,620,-3,F
Aina Valls Izquierdo,ESP,15,620,-3,F
Mara Lemes Lemes,ESP,15,620,-3,F
Alia Taher,UAE,15,620,-3,F
Asia Bicchi,ITA,15,620,-3,F
Isabella Nass,BRA,15,620,-3,F
Merituuli Saarela,FIN,15,620,-3,F
Ariadna Valls Izquierdo,ESP,15,620,-3,F
Ana Belec,SLO,15,620,-3,F
Clara Teresa Siverio Trujillo,ESP,15,620,-3,F
Martina Recuerda Corral,ESP,15,620,-3,F
Yvonne Flynn,IRL,15,620,-3,F
Maria Concepcion Liong,PHI,15,620,-3,F
Shermin Bayazidi,IRI,15,620,-3,F
Luiza Dutra Amador,BRA,15,620,-3,F
Celia Alarcón García,ESP,15,620,-3,F
Helen Crook,GBR,15,620,-3,F
Rosie Quirk,GBR,15,620,-3,F
Steisha Buddhala,IND,14,639,-3,F
Agustina Berenice Giacomin,ARG,14,639,-3,F
Elsa Pellegrinelli,FRA,14,639,-3,F
Macarena Abigail Prieto,ARG,14,639,-3,F
Riviere Anaise,FRA,14,639,-3,F
Sarah Lochrie,GBR,14,639,-3,F
Lena Damergie,CIV,14,639,-3,F
Patricia Aburto,MEX,14,639,-3,F
Sofia Gulnova,RUS,14,639,-3,F
Marie Maligo,BEL,14,639,-3,F
Laura Chavanel,FRA,14,639,-3,F
Jennifer Demsey,USA,14,639,-3,F
Fabiola Polvillo Camarero,ESP,14,639,-3,F
Livia Freitas,BRA,14,639,-3,F
Haruna Okunaga,JPN,14,639,-3,F
Cammy MacGregor,USA,14,639,-3,F
Lana Büttner,GER,14,639,-3,F
Claudia Oses Equiza,ESP,14,639,-3,F
Gwendoline Laurent,SEN,14,639,-3,F
Amarjot Kaur Bundhel,IND,14,639,-3,F
Carole Tirel,FRA,14,639,-3,F
Claudia Manzanares Oton,ESP,14,639,-3,F
Sofia Treviño Garza,MEX,14,639,-3,F
Sara Almanza Martinez,MEX,14,639,-3,F
Ariadna Santana Trujillo,ESP,14,639,-3,F
Flore Poupart,FRA,14,639,-3,F
Laura Solà Grau,ESP,14,639,-3,F
Irene Frances Perez,ESP,14,639,-3,F
Carla Aguila Tello,ESP,14,639,-3,F
Siri Willems,BEL,14,639,-3,F
Michelle Van Mol,BEL,14,639,-3,F
Yoanne Laporte Ravelonarivo,FRA,14,639,-3,F
Judit Orriols Serras,ESP,14,639,-3,F
Mariam Fassahy,LBN,14,639,-3,F
Chiara Messina,FRA,14,639,-3,F
Karine Ghozayel,SEN,14,639,-3,F
Lucie Vichier,FRA,14,639,-3,F
Maria Luz Palmieri,ARG,14,639,-3,F
Caroline Brandão,BRA,13,678,-3,F
Xinyi Zhang,CHN,13,678,-3,F
Medina Muftic,BIH,13,678,-3,F
Wu Wei,CHN,13,678,-3,F
Ma. Clarence Victoria Clemente,PHI,13,678,-3,F
Marina Brandao,BRA,13,678,-3,F
Samantha Martinez,VEN,13,678,-3,F
Liis Org,EST,13,678,-3,F
Gabriela Eufrasio,BRA,13,678,-3,F
Tatyana Chsherbakova,KAZ,13,678,-3,F
Finina Isabel Lava,PHI,13,678,-3,F
Yuliya Hoske,UKR,13,678,-3,F
Marta Ortiz Montoya,ESP,13,678,-3,F
Valentina Fragomeni Bernasconi,BRA,13,678,-3,F
Pia Ana Maria Ugarte garcia-Morera,PHI,13,678,-3,F
Andrea Koch Benvenuto,CHI,13,678,-3,F
Shelli Heathcote,RSA,13,678,-3,F
Dawn Olsen,GBR,13,678,-3,F
Marcela Lopes,BRA,13,678,-3,F
Ji Arunrat Vichithong,THA,13,678,-3,F
Sol Capello,ARG,13,678,-3,F
Alice Keddie,GBR,13,678,-3,F
Daniela Carolina Niella,ARG,13,678,-3,F
Marina Vilariño,ESP,13,678,-3,F
Sara Khonji,BRN,13,678,-3,F
Saana Saarteinen,FIN,13,678,-3,F
Amy Cairns,GBR,13,678,-3,F
Alessa Belbes,PHI,13,678,-3,F
Mariya Sinitsyna,KAZ,13,678,-3,F
Catarina Almeida,POR,13,678,-3,F
Maria Sysoeva,RUS,13,678,-3,F
Alise Cernecka,LAT,13,678,-3,F
Dorothy Van Miert,PHI,13,678,-3,F
Laila Nassar,EGY,13,678,-3,F
Maria Teeriaho,FIN,13,678,-3,F
Ainhoa Santin,ESP,13,678,-3,F
Sophia Horne Bang,DEN,13,678,-3,F
Maria Belen Mosca,ARG,13,678,-3,F
Rebeca Allen,ARG,13,678,-3,F
Kristina Vasina,BLR,13,678,-3,F
Marta Caballero Garcia,ESP,13,678,-3,F
Sara Dina,ITA,13,678,-3,F
Natalia Soledad Martinena,ARG,13,678,-3,F
Alicia Keppenne,BEL,11,721,1,F
Manoela Duarte,BRA,11,721,1,F
Vladyslava Zanosiienko,UKR,11,721,1,F
Jessica Isabelle Brycki,AUS,11,721,290,F
Flavia Macedo,POR,11,721,1,F
Felicitas Darboure,ARG,11,721,1,F
Natalia Oxley Da Rosa,BRA,11,721,1,F
Eman Hameed Alzaimoor,BRN,11,721,1,F
Frida Torres,PHI,11,721,1,F
Aisha Shahdoor,UAE,11,721,1,F
Lorena Maddonni Gallardo,ESP,11,721,1,F
Willeke Pas,BEL,11,721,1,F
Luna Di Noto Fernandez,ESP,11,721,1,F
Kyra Heemskerk,NED,11,721,1,F
Karin Marlies Lems,NED,11,721,1,F
Evelyn Van Puyvelde,BEL,11,721,1,F
Lucy Jones,GBR,11,721,1,F
Ksenia Danko,RUS,11,721,1,F
Renata Silva,POR,11,721,1,F
Paula Torres Fluxà,ESP,11,721,1,F
Fatma Hassan,UAE,11,721,1,F
Teresa Romero Yela,ESP,11,721,1,F
Irene Nieves Lopez,ESP,11,721,1,F
Latifa Suhail,UAE,11,721,1,F
Eva Jimenez De La Plata Vargas,ESP,11,721,1,F
Muneera Aldoseri,BRN,11,721,1,F
Rita Baptista,POR,11,721,1,F
Huda Ali,BRN,11,721,1,F
Maria De Los Angeles Kilca Rojas,ARG,11,721,1,F
Fatema Alasoomi,BRN,10,750,2,F
Chiara Petrazzuolo,ITA,10,750,2,F
Hedda Fritzell,SWE,10,750,2,F
Gabriela Carolina Coglitore,ITA,10,750,2,F
